timestamp,temperature_c,humidity_pct,wind_speed_ms,solar_irradiance_wm2,solar_generation_mw,wind_generation_mw,renewable_total_mw,is_weekend,grid_total_load_mw,net_load_mw,hour,dayofweek,month,dayofyear,hour_sin,hour_cos,month_sin,month_cos,dayofweek_sin,dayofweek_cos,cooling_degree,heating_degree,temp_squared,load_lag_1h,load_lag_2h,load_lag_24h,load_lag_168h,load_rolling_mean_24h,load_rolling_std_24h,temp_rolling_mean_6h
2024-01-08 19:00:00,6.34,43.9,1.95,0.0,5.23,1.91,7.14,0,1782.08,1774.94,19,0,1,8,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,7.66,40.1956,1779.48,1675.7,1529.89,1849.63,1395.9250000000002,234.8932709902984,8.281666666666666
2024-01-08 20:00:00,3.43,65.0,5.07,0.0,0.0,13.87,13.87,0,1832.36,1818.49,20,0,1,8,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,10.57,11.7649,1782.08,1779.48,1369.59,1672.0,1406.4329166666666,246.50077984671017,7.775000000000001
2024-01-08 21:00:00,0.67,75.5,5.46,0.0,11.95,10.9,22.85,0,1702.88,1680.03,21,0,1,8,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,13.33,0.4489000000000001,1832.36,1782.08,1293.78,1644.75,1425.715,261.1574489943136,6.21
2024-01-08 22:00:00,1.72,69.3,6.36,0.0,6.42,29.74,36.16,0,1408.79,1372.63,22,0,1,8,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,12.28,2.9583999999999997,1702.88,1832.36,1173.46,1417.82,1442.7608333333335,265.48675930165126,5.1066666666666665
2024-01-08 23:00:00,3.38,73.0,1.67,0.0,2.01,0.0,2.01,0,1178.32,1176.31,23,0,1,8,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,10.620000000000001,11.424399999999999,1408.79,1702.88,953.01,1329.84,1452.56625,259.3836855318948,4.0200000000000005
2024-01-09 00:00:00,0.94,81.9,1.18,0.0,0.0,0.0,0.0,0,1095.07,1095.07,0,1,1,9,0.0,1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,13.06,0.8835999999999999,1178.32,1408.79,1061.05,1111.36,1461.9541666666667,244.14687156489995,2.7466666666666666
2024-01-09 01:00:00,-3.07,72.8,4.8,0.0,0.0,7.82,7.82,0,1126.16,1118.34,1,1,1,9,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,17.07,9.4249,1095.07,1178.32,1106.15,1021.75,1463.371666666667,241.80558127601628,1.1783333333333335
2024-01-09 02:00:00,-0.45,69.8,2.98,0.0,2.41,0.0,2.41,0,988.93,986.52,2,1,1,9,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,14.45,0.2025,1126.16,1095.07,1067.74,1164.85,1464.2054166666667,240.55156780559986,0.5316666666666666
2024-01-09 03:00:00,-0.15,64.5,7.75,0.0,8.03,70.72,78.75,0,1028.53,949.78,3,1,1,9,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,14.15,0.0225,988.93,1126.16,1145.36,992.24,1460.9216666666669,246.65936805496682,0.395
2024-01-09 04:00:00,-2.77,87.0,6.83,0.0,6.73,42.5,49.23,0,1094.29,1045.06,4,1,1,9,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,16.77,7.6729,1028.53,988.93,1104.27,1133.45,1456.05375,254.1955835283656,-0.35333333333333333
2024-01-09 05:00:00,0.01,74.4,4.08,0.0,9.66,0.0,9.66,0,1214.22,1204.56,5,1,1,9,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,13.99,0.0001,1094.29,1028.53,1319.66,1329.38,1455.6379166666666,254.80351610056397,-0.915
2024-01-09 06:00:00,0.59,61.7,1.41,0.0,0.0,0.0,0.0,0,1381.91,1381.91,6,1,1,9,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,13.41,0.34809999999999997,1214.22,1094.29,1371.1,1407.78,1451.2445833333334,258.13718255456797,-0.9733333333333333
2024-01-09 07:00:00,-1.01,58.6,2.92,86.3,41.92,0.0,41.92,0,1638.98,1597.06,7,1,1,9,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,15.01,1.0201,1381.91,1214.22,1529.36,1464.34,1451.6949999999997,258.0006552570045,-0.63
2024-01-09 08:00:00,3.49,76.6,7.05,126.1,58.22,43.15,101.37,0,1628.63,1527.26,8,1,1,9,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,10.51,12.180100000000001,1638.98,1381.91,1662.98,1740.32,1456.2625,260.3945923977689,0.02666666666666669
2024-01-09 09:00:00,5.23,56.7,13.97,209.5,96.47,216.37,312.84,0,1639.68,1326.84,9,1,1,9,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,8.77,27.352900000000005,1628.63,1638.98,1644.84,1760.85,1454.83125,259.3010817615646,0.9233333333333333
2024-01-09 10:00:00,7.68,78.3,4.09,251.2,116.8,0.0,116.8,0,1594.29,1477.49,10,1,1,9,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,6.32,58.9824,1639.68,1628.63,1633.8,1641.57,1454.61625,259.1387742170546,2.665
2024-01-09 11:00:00,8.82,39.9,8.27,221.8,101.59,83.21,184.8,0,1534.6,1349.8,11,1,1,9,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,5.18,77.7924,1594.29,1639.68,1431.3,1670.04,1452.97,258.07428116726436,4.133333333333334
2024-01-09 12:00:00,4.5,72.1,9.23,324.5,151.0,119.69,270.69,0,1670.53,1399.84,12,1,1,9,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,9.5,20.25,1534.6,1594.29,1475.13,1550.98,1457.2741666666664,258.55812090559465,4.785
2024-01-09 13:00:00,6.27,63.7,1.44,276.9,127.09,3.17,130.26,0,1513.93,1383.67,13,1,1,9,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,7.73,39.31289999999999,1670.53,1534.6,1526.68,1515.44,1465.4158333333335,262.19568541730337,5.998333333333332
2024-01-09 14:00:00,9.96,60.2,10.24,212.4,97.2,148.56,245.76,0,1439.7,1193.94,14,1,1,9,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,4.039999999999999,99.20160000000001,1513.93,1670.53,1512.56,1510.43,1464.8845833333335,262.07904833033126,7.076666666666665
2024-01-09 15:00:00,10.13,57.6,5.15,193.8,88.08,11.38,99.46,0,1444.45,1344.99,15,1,1,9,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,3.869999999999999,102.61690000000002,1439.7,1513.93,1513.22,1423.01,1461.84875,261.9247287545649,7.8933333333333335
2024-01-09 16:00:00,9.96,74.3,11.86,145.2,66.4,222.73,289.13,0,1634.65,1345.52,16,1,1,9,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,4.039999999999999,99.20160000000001,1444.45,1439.7,1622.09,1613.81,1458.9833333333333,261.7143827960532,8.273333333333333
2024-01-09 17:00:00,16.81,65.5,5.72,78.1,28.4,22.18,50.58,0,1675.91,1625.33,17,1,1,9,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,0.0,282.57609999999994,1634.65,1444.45,1675.7,1770.42,1459.5066666666664,262.0670373689956,9.605
2024-01-09 18:00:00,8.79,53.5,3.37,0.0,1.05,0.79,1.84,0,1831.03,1829.19,18,1,1,9,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,5.210000000000001,77.26409999999998,1675.91,1634.65,1779.48,1805.44,1459.5154166666669,262.0745729580102,10.32
2024-01-09 19:00:00,9.0,48.2,12.46,0.0,2.4,234.92,237.32,0,1817.22,1579.9,19,1,1,9,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,5.0,81.0,1831.03,1675.91,1782.08,1780.38,1461.6633333333332,265.0058167641624,10.775
2024-01-09 20:00:00,7.39,64.9,3.43,0.0,3.15,3.88,7.03,0,1709.66,1702.63,20,1,1,9,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,6.61,54.6121,1817.22,1831.03,1832.36,1829.38,1463.1275000000003,266.94309434702643,10.346666666666666
2024-01-09 21:00:00,5.43,65.0,9.51,0.0,0.0,117.88,117.88,0,1531.41,1413.53,21,1,1,9,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,8.57,29.484899999999996,1709.66,1817.22,1702.88,1625.05,1458.015,260.6652434261902,9.563333333333334
2024-01-09 22:00:00,2.01,54.4,2.83,0.0,1.63,0.69,2.32,0,1385.38,1383.06,22,1,1,9,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,11.99,4.040099999999999,1531.41,1709.66,1408.79,1391.74,1450.8704166666666,255.9695435428953,8.238333333333333
2024-01-09 23:00:00,3.17,67.6,6.89,0.0,1.74,45.2,46.94,0,1129.3,1082.36,23,1,1,9,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,10.83,10.0489,1385.38,1531.41,1178.32,1178.82,1449.8949999999998,256.18138655529117,5.965
2024-01-10 00:00:00,-1.23,64.7,4.73,0.0,2.08,3.79,5.87,0,1062.95,1057.08,0,2,1,10,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,15.23,1.5129,1129.3,1385.38,1095.07,1109.27,1447.8525,258.6245234387359,4.295
2024-01-10 01:00:00,-0.85,70.3,12.29,0.0,0.0,225.44,225.44,0,1104.45,879.01,1,2,1,10,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,14.85,0.7224999999999999,1062.95,1129.3,1126.16,1231.37,1446.5141666666666,260.6050042716937,2.6533333333333333
2024-01-10 02:00:00,-1.89,76.6,2.94,0.0,0.0,0.0,0.0,0,1040.86,1040.86,2,2,1,10,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,15.89,3.5721,1104.45,1062.95,988.93,1036.49,1445.6095833333336,261.8002668228485,1.1066666666666667
2024-01-10 03:00:00,-0.82,82.9,4.71,0.0,1.13,0.0,1.13,0,992.22,991.09,3,2,1,10,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,14.82,0.6723999999999999,1040.86,1104.45,1028.53,1102.51,1447.7733333333333,258.04948574402124,0.065
2024-01-10 04:00:00,4.27,78.1,6.57,0.0,0.0,34.89,34.89,0,1057.71,1022.82,4,2,1,10,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,9.73,18.232899999999997,992.22,1040.86,1094.29,1109.93,1446.2604166666667,260.7070891862992,0.44166666666666665
2024-01-10 05:00:00,-4.44,64.4,12.67,0.0,0.0,230.82,230.82,0,1343.17,1112.35,5,2,1,10,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,18.44,19.713600000000003,1057.71,992.22,1214.22,1236.83,1444.73625,262.9515399363379,-0.8266666666666668
2024-01-10 06:00:00,1.98,72.2,3.91,0.0,0.71,3.68,4.39,0,1401.09,1396.7,6,2,1,10,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,12.02,3.9204,1343.17,1057.71,1381.91,1386.83,1450.1091666666669,259.3290597394795,-0.2916666666666667
2024-01-10 07:00:00,-2.04,68.5,4.62,66.7,25.67,14.05,39.72,0,1661.67,1621.95,7,2,1,10,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,16.04,4.1616,1401.09,1343.17,1638.98,1545.47,1450.9083333333335,259.13923842744043,-0.49
2024-01-10 08:00:00,1.67,55.9,5.12,118.4,61.0,21.02,82.02,0,1685.31,1603.29,8,2,1,10,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,12.33,2.7889,1661.67,1401.09,1628.63,1850.08,1451.85375,259.89549817625317,0.10333333333333332
2024-01-10 09:00:00,6.4,68.2,3.51,113.5,43.5,3.04,46.54,0,1736.53,1689.99,9,2,1,10,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,7.6,40.96000000000001,1685.31,1661.67,1639.68,1695.14,1454.215416666667,261.82208763534845,1.3066666666666666
2024-01-10 10:00:00,5.44,78.3,8.48,237.5,105.71,84.07,189.78,0,1619.84,1430.06,10,2,1,10,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,8.559999999999999,29.593600000000006,1736.53,1685.31,1594.29,1664.45,1458.2508333333335,265.5250835922416,1.501666666666667
2024-01-10 11:00:00,4.13,62.3,2.02,207.9,92.16,4.65,96.81,0,1661.99,1565.18,11,2,1,10,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,9.870000000000001,17.0569,1619.84,1736.53,1534.6,1600.31,1459.3154166666666,266.14472315018503,2.93
2024-01-10 12:00:00,5.96,48.0,7.18,240.9,102.17,47.82,149.99,0,1574.46,1424.47,12,2,1,10,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,8.04,35.5216,1661.99,1619.84,1670.53,1616.0,1464.6233333333337,268.96681199289884,3.5933333333333337
2024-01-10 13:00:00,9.83,60.0,5.68,226.8,95.13,18.31,113.44,0,1501.53,1388.09,13,2,1,10,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,4.17,96.6289,1574.46,1661.99,1513.93,1498.14,1460.6204166666666,266.47247469369944,5.571666666666666
2024-01-10 14:00:00,7.23,49.5,3.42,239.4,109.78,0.0,109.78,0,1546.52,1436.74,14,2,1,10,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,6.77,52.27290000000001,1501.53,1574.46,1439.7,1558.58,1460.10375,266.3766220943005,6.498333333333334
2024-01-10 15:00:00,9.48,65.9,5.36,96.9,54.9,19.26,74.16,0,1470.58,1396.42,15,2,1,10,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,4.52,89.8704,1546.52,1501.53,1444.45,1524.36,1464.5545833333333,266.912754643017,7.011666666666668
2024-01-10 16:00:00,8.93,63.4,8.65,112.2,44.56,91.16,135.72,0,1607.09,1471.37,16,2,1,10,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,5.07,79.7449,1470.58,1546.52,1634.65,1593.91,1465.6433333333334,266.88047234453256,7.593333333333334
2024-01-10 17:00:00,6.9,58.4,4.99,61.7,13.42,13.81,27.23,0,1711.12,1683.89,17,2,1,10,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,7.1,47.61000000000001,1607.09,1470.58,1675.91,1625.07,1464.4950000000001,266.18002636332955,8.055000000000001
2024-01-10 18:00:00,12.26,58.1,2.34,0.0,0.0,1.16,1.16,0,1718.71,1717.55,18,2,1,10,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.7400000000000002,150.3076,1711.12,1607.09,1831.03,1827.39,1465.962083333333,267.4897381530932,9.105
2024-01-10 19:00:00,7.9,60.3,1.33,0.0,0.0,1.02,1.02,0,1819.51,1818.49,19,2,1,10,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,6.1,62.410000000000004,1718.71,1711.12,1817.22,1771.35,1461.2820833333333,261.74570702810985,8.783333333333333
2024-01-10 20:00:00,0.84,63.5,7.97,0.0,0.0,63.37,63.37,0,1887.51,1824.14,20,2,1,10,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,13.16,0.7055999999999999,1819.51,1718.71,1709.66,1809.58,1461.3774999999998,261.88148411812784,7.718333333333334
2024-01-10 21:00:00,4.41,58.8,4.12,0.0,0.41,8.15,8.56,0,1650.18,1641.62,21,2,1,10,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,9.59,19.4481,1887.51,1819.51,1531.41,1617.01,1468.787916666667,271.55035843289994,6.873333333333332
2024-01-10 22:00:00,1.25,55.5,10.64,0.0,3.78,163.4,167.18,0,1457.0,1289.82,22,2,1,10,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,12.75,1.5625,1650.18,1887.51,1385.38,1387.57,1473.7366666666667,273.81400655993843,5.593333333333334
2024-01-10 23:00:00,3.38,77.1,6.37,0.0,0.0,32.79,32.79,0,1193.82,1161.03,23,2,1,10,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,10.620000000000001,11.424399999999999,1457.0,1650.18,1129.3,1198.3,1476.7208333333335,273.1987669288598,5.006666666666667
2024-01-11 00:00:00,-1.27,66.2,4.92,0.0,0.0,6.44,6.44,0,1143.81,1137.37,0,3,1,11,0.0,1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,15.27,1.6129,1193.82,1457.0,1062.95,1136.75,1479.4091666666666,269.92931591544465,2.751666666666667
2024-01-11 01:00:00,-0.57,71.5,5.93,0.0,7.81,20.41,28.22,0,1038.48,1010.26,1,3,1,11,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,14.57,0.32489999999999997,1143.81,1193.82,1104.45,1057.13,1482.7783333333334,264.96417731076633,1.3399999999999999
2024-01-11 02:00:00,0.29,73.1,5.08,0.0,3.67,13.97,17.64,0,997.91,980.27,2,3,1,11,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,13.71,0.0841,1038.48,1143.81,1040.86,1160.72,1480.0295833333332,269.3652520355342,1.2483333333333333
2024-01-11 03:00:00,0.91,73.6,9.99,0.0,0.0,139.17,139.17,0,1044.91,905.74,3,3,1,11,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,13.09,0.8281000000000001,997.91,1038.48,992.22,1003.17,1478.24,272.53385942013693,0.665
2024-01-11 04:00:00,-3.46,61.4,5.09,0.0,2.39,17.75,20.14,0,1132.83,1112.69,4,3,1,11,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,17.46,11.9716,1044.91,997.91,1057.71,1158.15,1480.435416666667,268.6327682588774,-0.11999999999999995
2024-01-11 05:00:00,-1.06,56.8,2.15,0.0,1.28,0.0,1.28,0,1260.88,1259.6,5,3,1,11,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,15.06,1.1236000000000002,1132.83,1044.91,1343.17,1244.74,1483.5654166666666,263.8889422527918,-0.86
2024-01-11 06:00:00,-0.57,64.5,6.2,0.0,4.37,23.65,28.02,0,1448.63,1420.61,6,3,1,11,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,14.57,0.32489999999999997,1260.88,1132.83,1401.09,1468.53,1480.1366666666665,266.31587720088254,-0.7433333333333333
